Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 17:21:31,2021-07-20 17:21:41,10.028s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:21:41,2021-07-20 17:21:42,0.426s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 17:21:42,2021-07-20 17:21:42,0.687s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 17:21:42,2021-07-20 17:21:43,0.798s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:21:43,2021-07-20 17:21:44,0.692s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:21:44,2021-07-20 17:21:47,3.012s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:21:47,2021-07-20 17:21:52,5.046s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-31-CreateProjectWithKeywordLessThan2CharactersTestCase,Firefox 89.0,"create a project with keyword with less than 2 characters.
Expected: Cannot proceed to 2nd page of the setup.",create project,2021-07-20 17:21:52,2021-07-20 17:22:42,50.166s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 17:21:52,2021-07-20 17:22:22,29.403s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 17:22:22,2021-07-20 17:22:22,0.908s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 17:22:22,2021-07-20 17:22:23,0.535s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 17:22:23,2021-07-20 17:22:24,0.644s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 17:22:24,2021-07-20 17:22:26,2.737s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 17:22:26,2021-07-20 17:22:34,7.492s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:22:34,2021-07-20 17:22:34,0.421s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 17:22:34,2021-07-20 17:22:35,0.716s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 17:22:35,2021-07-20 17:22:36,0.787s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:22:36,2021-07-20 17:22:37,0.683s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:22:37,2021-07-20 17:22:40,3.018s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:22:40,2021-07-20 17:22:42,2.457s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-29-CreateProjectWithNameFieldWithLessThan2CharactersTestCase,Firefox 89.0,"create a project with name field with less than 2 characters.
Expected: Cannot proceed to 2nd page of the setup.",create project,2021-07-20 17:22:42,2021-07-20 17:23:32,49.793s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 17:22:42,2021-07-20 17:23:07,24.986s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 17:23:07,2021-07-20 17:23:09,1.557s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 17:23:09,2021-07-20 17:23:09,0.512s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 17:23:09,2021-07-20 17:23:10,0.631s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 17:23:10,2021-07-20 17:23:12,2.331s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), ""Sa"")",Firefox 89.0,,,2021-07-20 17:23:12,2021-07-20 17:23:20,7.646s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 17:23:20,2021-07-20 17:23:21,0.954s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:23:21,2021-07-20 17:23:21,0.416s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 17:23:21,2021-07-20 17:23:22,0.732s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 17:23:22,2021-07-20 17:23:23,0.820s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:23:23,2021-07-20 17:23:24,0.705s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:23:24,2021-07-20 17:23:27,3.024s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:23:27,2021-07-20 17:23:32,5.115s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-28-CreateProjectWithoutAnyEnginesOrDevicesSelectedTestCase,Firefox 89.0,"Create a project without any engines/devices selected.
Expected: Cannot proceed to 3rd page of the setup",create project,2021-07-20 17:23:32,2021-07-20 17:24:27,55.286s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 17:23:32,2021-07-20 17:23:59,26.611s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 17:23:59,2021-07-20 17:24:05,6.473s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 17:24:05,2021-07-20 17:24:06,0.625s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 17:24:06,2021-07-20 17:24:07,0.635s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 17:24:07,2021-07-20 17:24:09,2.320s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 17:24:09,2021-07-20 17:24:19,9.894s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:24:19,2021-07-20 17:24:19,0.419s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 17:24:19,2021-07-20 17:24:20,0.721s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 17:24:20,2021-07-20 17:24:21,0.823s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:24:21,2021-07-20 17:24:22,0.686s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:24:22,2021-07-20 17:24:25,3.016s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:24:25,2021-07-20 17:24:27,2.505s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-26-CreateProjectWithoutEnteringAnyKeywordsTestCase,Firefox 89.0,"Create a project without entering any keywords.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 17:24:27,2021-07-20 17:25:18,51.172s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 17:24:27,2021-07-20 17:24:50,22.687s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 17:24:50,2021-07-20 17:24:54,3.405s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 17:24:54,2021-07-20 17:24:54,0.630s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 17:24:54,2021-07-20 17:24:55,0.667s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 17:24:55,2021-07-20 17:24:57,2.356s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), """")",Firefox 89.0,,,2021-07-20 17:24:57,2021-07-20 17:25:07,9.879s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:25:07,2021-07-20 17:25:08,0.432s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), """")",Firefox 89.0,,,2021-07-20 17:25:08,2021-07-20 17:25:09,1.863s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), """")",Firefox 89.0,,,2021-07-20 17:25:09,2021-07-20 17:25:10,0.673s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:25:10,2021-07-20 17:25:11,0.728s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:25:11,2021-07-20 17:25:14,3.013s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:25:14,2021-07-20 17:25:18,4.443s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-25-CreateProjectWithoutFillingDomainFieldTestCase,Firefox 89.0,"Create a project without filling the domain field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 17:25:18,2021-07-20 17:26:20,1m - 2.032s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 17:25:19,2021-07-20 17:25:44,25.602s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 17:25:44,2021-07-20 17:25:59,14.426s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 17:25:59,2021-07-20 17:25:59,0.635s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 17:25:59,2021-07-20 17:26:00,0.678s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 17:26:00,2021-07-20 17:26:03,2.899s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), ""Sample"")",Firefox 89.0,,,2021-07-20 17:26:03,2021-07-20 17:26:11,7.693s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), """")",Firefox 89.0,,,2021-07-20 17:26:11,2021-07-20 17:26:11,0.907s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:26:11,2021-07-20 17:26:12,0.425s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 17:26:12,2021-07-20 17:26:13,0.699s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 17:26:13,2021-07-20 17:26:13,0.850s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:26:13,2021-07-20 17:26:14,0.668s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:26:14,2021-07-20 17:26:17,3.014s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:26:17,2021-07-20 17:26:20,3.139s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-24-CreateProjectWithoutFillingNameFieldTestCase,Firefox 89.0,"Create a project without filling the name field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 17:26:20,2021-07-20 17:27:07,46.674s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 17:26:21,2021-07-20 17:26:43,22.763s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 17:26:43,2021-07-20 17:26:45,2.008s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 17:26:45,2021-07-20 17:26:46,0.697s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 17:26:46,2021-07-20 17:26:47,0.623s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 17:26:47,2021-07-20 17:26:49,2.142s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 17:26:49,2021-07-20 17:26:57,8.489s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:26:57,2021-07-20 17:26:58,0.401s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 17:26:58,2021-07-20 17:26:59,0.725s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 17:26:59,2021-07-20 17:26:59,0.813s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:26:59,2021-07-20 17:27:00,0.700s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:27:00,2021-07-20 17:27:03,3.015s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:27:03,2021-07-20 17:27:07,3.928s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/TS-CPR-32-UploadCsvWithoutSelectingAnyKeywordsTestCase,Firefox 89.0,"upload a csv without selecting any keywords.
Expected: Csv no uploaded, user prompted to select at least one keyword",create project,2021-07-20 17:27:07,2021-07-20 17:28:03,56.196s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 17:27:07,2021-07-20 17:27:32,24.318s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 17:27:32,2021-07-20 17:27:40,8.659s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 17:27:40,2021-07-20 17:27:41,0.641s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 17:27:41,2021-07-20 17:27:42,0.626s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 17:27:42,2021-07-20 17:27:44,2.340s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 17:27:44,2021-07-20 17:27:54,9.941s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 17:27:54,2021-07-20 17:27:54,0.406s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 17:27:54,2021-07-20 17:27:55,0.684s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 17:27:55,2021-07-20 17:27:56,0.831s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 17:27:56,2021-07-20 17:27:56,0.675s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 17:27:56,2021-07-20 17:27:59,3.005s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 17:27:59,2021-07-20 17:28:03,3.700s,PASSED
