Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 14:50:41,2021-07-20 14:50:42,0.720s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 14:50:42,2021-07-20 14:50:43,0.858s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:50:43,2021-07-20 14:50:44,0.773s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:50:44,2021-07-20 14:50:47,3.010s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:50:47,2021-07-20 14:50:50,2.906s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectWithKeywordLessThan2CharactersTestCase,Firefox 89.0,"create a project with keyword with less than 2 characters.
Expected: Cannot proceed to 2nd page of the setup.",create project,2021-07-20 14:50:50,2021-07-20 14:52:07,1m - 17.478s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:50:50,2021-07-20 14:51:22,31.641s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:51:22,2021-07-20 14:51:45,23.012s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:51:45,2021-07-20 14:51:47,1.920s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:51:47,2021-07-20 14:51:47,0.633s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:51:47,2021-07-20 14:51:50,2.275s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 14:51:50,2021-07-20 14:51:59,9.189s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:51:59,2021-07-20 14:51:59,0.448s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 14:51:59,2021-07-20 14:52:00,0.677s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 14:52:00,2021-07-20 14:52:01,0.881s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:52:01,2021-07-20 14:52:02,0.922s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:52:02,2021-07-20 14:52:05,3.003s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:52:05,2021-07-20 14:52:07,2.520s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectWithNameFieldWithLessThan2CharactersTestCase,Firefox 89.0,"create a project with name field with less than 2 characters.
Expected: Cannot proceed to 2nd page of the setup.",create project,2021-07-20 14:52:07,2021-07-20 14:53:03,56.048s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:52:08,2021-07-20 14:52:37,29.850s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:52:37,2021-07-20 14:52:39,1.859s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:52:39,2021-07-20 14:52:40,0.575s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:52:40,2021-07-20 14:52:41,0.667s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:52:41,2021-07-20 14:52:44,3.721s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_project_name""), ""Sa"")",Firefox 89.0,,,2021-07-20 14:52:44,2021-07-20 14:52:52,7.739s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 14:52:52,2021-07-20 14:52:53,0.967s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:52:53,2021-07-20 14:52:53,0.406s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 14:52:53,2021-07-20 14:52:54,0.707s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 14:52:54,2021-07-20 14:52:55,0.812s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:52:55,2021-07-20 14:52:56,0.699s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:52:56,2021-07-20 14:52:59,3.015s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:52:59,2021-07-20 14:53:03,4.677s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectWithoutAnyEnginesOrDevicesSelectedTestCase,Firefox 89.0,"Create a project without any engines/devices selected.
Expected: Cannot proceed to 3rd page of the setup",create project,2021-07-20 14:53:03,2021-07-20 14:54:09,1m - 6.066s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:53:04,2021-07-20 14:53:46,42.731s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:53:46,2021-07-20 14:53:47,1.091s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:53:47,2021-07-20 14:53:48,0.630s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:53:48,2021-07-20 14:53:49,0.655s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:53:49,2021-07-20 14:53:51,2.331s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 14:53:51,2021-07-20 14:53:59,7.598s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:53:59,2021-07-20 14:53:59,0.373s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 14:53:59,2021-07-20 14:54:00,0.691s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 14:54:00,2021-07-20 14:54:01,0.829s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:54:01,2021-07-20 14:54:01,0.696s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:54:01,2021-07-20 14:54:04,3.013s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:54:04,2021-07-20 14:54:09,5.093s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectWithoutEnteringAnyKeywordsTestCase,Firefox 89.0,"Create a project without entering any keywords.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 14:54:09,2021-07-20 14:55:45,1m - 36.126s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:54:10,2021-07-20 14:54:36,26.493s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:54:36,2021-07-20 14:54:57,20.448s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:54:57,2021-07-20 14:54:57,0.656s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:54:57,2021-07-20 14:54:58,0.662s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:54:58,2021-07-20 14:55:02,4.360s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), """")",Firefox 89.0,,,2021-07-20 14:55:02,2021-07-20 14:55:37,35.132s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:55:37,2021-07-20 14:55:38,0.438s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), """")",Firefox 89.0,,,2021-07-20 14:55:38,2021-07-20 14:55:39,0.702s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), """")",Firefox 89.0,,,2021-07-20 14:55:39,2021-07-20 14:55:39,0.694s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:55:39,2021-07-20 14:55:40,0.708s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:55:40,2021-07-20 14:55:43,3.005s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:55:43,2021-07-20 14:55:45,2.476s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectWithoutFillingDomainFieldTestCase,Firefox 89.0,"Create a project without filling the domain field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 14:55:45,2021-07-20 14:57:32,1m - 46.128s,FAILED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:55:46,2021-07-20 14:56:23,37.314s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:56:23,2021-07-20 14:56:32,9.285s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:56:32,2021-07-20 14:57:31,58.516s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:57:31,2021-07-20 14:57:32,0.659s,FAILED
,,,,,,,
Test Cases/Create Project/Negative/CreateProjectWithoutFillingNameFieldTestCase,Firefox 89.0,"Create a project without filling the name field.
Expected: Cannot proceed to 2nd page of the setup",create project,2021-07-20 14:57:32,2021-07-20 14:59:35,2m - 3.104s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:57:32,2021-07-20 14:58:13,40.702s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 14:58:13,2021-07-20 14:58:45,32.473s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 14:58:45,2021-07-20 14:59:06,21.333s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 14:59:06,2021-07-20 14:59:07,0.629s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 14:59:07,2021-07-20 14:59:11,3.922s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 14:59:11,2021-07-20 14:59:20,9.149s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 14:59:20,2021-07-20 14:59:21,0.410s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 14:59:21,2021-07-20 14:59:21,0.756s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 14:59:21,2021-07-20 14:59:22,0.828s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 14:59:22,2021-07-20 14:59:23,0.690s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 14:59:23,2021-07-20 14:59:26,3.006s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 14:59:26,2021-07-20 14:59:35,8.860s,PASSED
,,,,,,,
Test Cases/Create Project/Negative/UploadCsvWithoutSelectingAnyKeywordsTestCase,Firefox 89.0,"upload a csv without selecting any keywords.
Expected: Csv no uploaded, user prompted to select at least one keyword",create project,2021-07-20 14:59:35,2021-07-20 15:01:11,1m - 36.738s,PASSED
com.helper.browserhelper.CustomBrowser.login(),Firefox 89.0,,,2021-07-20 14:59:35,2021-07-20 15:00:01,26.170s,PASSED
"click(findTestObject(""CreateNewProject/button_add_project""))",Firefox 89.0,,,2021-07-20 15:00:01,2021-07-20 15:00:33,31.784s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/popup_frame_choose_ project_type_domain_or_youtube""), Timeout)",Firefox 89.0,,,2021-07-20 15:00:33,2021-07-20 15:00:36,2.572s,PASSED
"click(findTestObject(""CreateNewProject/button_domain""))",Firefox 89.0,,,2021-07-20 15:00:36,2021-07-20 15:00:36,0.615s,PASSED
"waitForElementPresent(findTestObject(""CreateNewProject/popup_window_creating_project""), Timeout)",Firefox 89.0,,,2021-07-20 15:00:36,2021-07-20 15:00:39,2.853s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_domain_name""), ""detik.com"")",Firefox 89.0,,,2021-07-20 15:00:39,2021-07-20 15:00:49,9.703s,PASSED
"waitForElementVisible(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), Timeout)",Firefox 89.0,,,2021-07-20 15:00:49,2021-07-20 15:00:49,0.406s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_add_your_keyword""), ""politik"")",Firefox 89.0,,,2021-07-20 15:00:49,2021-07-20 15:00:50,0.749s,PASSED
"setText(findTestObject(""CreateNewProject/FormPage_1/input_keyword_suggestions""), ""partai"")",Firefox 89.0,,,2021-07-20 15:00:50,2021-07-20 15:00:51,0.791s,PASSED
"click(findTestObject(""CreateNewProject/FormPage_1/button_next""))",Firefox 89.0,,,2021-07-20 15:00:51,2021-07-20 15:00:51,0.692s,PASSED
delay(3),Firefox 89.0,,,2021-07-20 15:00:51,2021-07-20 15:00:54,3.014s,PASSED
com.helper.browserhelper.CustomBrowser.closeBrowser(),Firefox 89.0,,,2021-07-20 15:00:54,2021-07-20 15:01:11,17.058s,PASSED
